phoneNumber,label,name,avatar,isSubscribed,count,url
+4317994000,Telemarketing,A1 Telekom Austria AG,,1,,
(317) 323-2004,Telemarketing,NineStar Connect,,1,,
(317) 323-2004,Telemarketing,Central Indiana Communications Inc,,1,,
(502) 352-4541,Telemarketing,The Electric and Water Plant Board of the City of Frankfort KY,,1,,
(812) 482-3642,Telemarketing,FULLNet Advanced Communications Inc,,1,,
(907) 389-1012,Telemarketing,The Summit Telephone and Telegraph Company of Alaska Inc,,1,,
(612) 644-0839,Telemarketing,LOCAL ACCESS NETWORK LLC dba Milaca Local Link,,1,,
(701) 568-3331,Telemarketing,Northwest Communications Cooperative Inc,,1,,
(507) 886-2525,Telemarketing,Harmony Telephone Company,,1,,
(802) 860-0378,Telemarketing,800 Response Information Services LLC,,1,,
(507) 498-3456,Telemarketing,Spring Grove Cooperative Telephone Co,,1,,
(515) 826-3206,Telemarketing,Cooperative Telephone Exchange,,1,,
(575) 387-2216,Telemarketing,La Jicarita Rural Telephone Cooperative,,1,,
(802) 285-9911,Telemarketing,Franklin Telephone Co Inc,,1,,
(563) 539-2122,Telemarketing,Hawkeye Telephone Company,,1,,
(563) 539-2122,Telemarketing,Hawkeye Interconnect Company,,1,,
(334) 738-4400,Telemarketing,Union Springs Telephone Company Inc,,1,,
(608) 437-5551,Telemarketing,MH Telecom LLC,,1,,
(619) 605-0049,Telemarketing,MarketSpark Inc,,1,,
(618) 644-2111,Telemarketing,Home Telephone Co,,1,,
(606) 573-2945,Telemarketing,Harlan Community Television Inc,,1,,
+17813523566,Telemarketing,Aculab Inc,,1,,
(702) 470-2770,Telemarketing,Atheral LLC,,1,,
(630) 753-8718,Telemarketing,UniTel Voice LLC,,1,,
+442036273550,Telemarketing,Level 7 Systems Ltd,,1,,
(630) 579-0058,Telemarketing,Telecom Management Group Inc,,1,,
(931) 668-4131,Telemarketing,Ben Lomand Rural Telephone Coop Inc,,1,,
(507) 634-2538,Telemarketing,Kasson & Mantorville Telephone Company,,1,,
(219) 326-5252,Telemarketing,Surf Air Wireless LLC,,1,,
(712) 755-5182,Telemarketing,Harlan Municipal Utilities,,1,,
(815) 882-2201,Telemarketing,McNabb Telephone Company,,1,,
(979) 798-2121,Telemarketing,Brazoria Telephone Company,,1,,
(319) 446-7331,Telemarketing,Atkins Telephone Company,,1,,
(815) 256-2345,Telemarketing,Stelle Telephone Company,,1,,
(678) 306-1436,Telemarketing,Tello LLC,,1,,
(319) 293-3187,Telemarketing,Van Buren Telephone Co Inc,,1,,
(563) 285-9611,Telemarketing,CST Communications Inc,,1,,
(812) 667-5100,Telemarketing,Southeastern Indiana Rural Telephone Coop Inc,,1,,
(305) 676-7251,Telemarketing,Autelecom LLC,,1,,
(812) 667-5100,Telemarketing,SEI Data Inc,,1,,
+41435770000,Telemarketing,SwissLink Carrier AG,,1,,
(563) 285-9611,Telemarketing,Central Scott Telephone Company Inc,,1,,
(701) 718-3333,Telemarketing,Griggs County Telephone Co,,1,,
(563) 285-9611,Telemarketing,CS Technologies Inc,,1,,
(563) 285-9611,Telemarketing,Dixon Acquisition LLC,,1,,
(701) 718-3333,Telemarketing,MLGC LLC,,1,,
(563) 285-9611,Telemarketing,Cuba City Telephone Exchange Co,,1,,
(309) 389-2111,Telemarketing,GLASFORD TELEPHONE COMPANY,,1,,
(585) 777-0975,Telemarketing,Frontier Communications Parent Inc,,1,,
(417) 628-5800,Telemarketing,Le-Ru Telephone Co,,1,,
(575) 464-4039,Telemarketing,Mescalero Apache Telecom Inc,,1,,
(563) 285-9611,Telemarketing,Belmont Telephone Company,,1,,
+12123016014,Telemarketing,Telekom Deutschland GmbH,,1,,
(276) 935-8307,Telemarketing,iGo Technology Inc,,1,,
(603) 278-9911,Telemarketing,Bretton Woods TelCo Inc,,1,,
(703) 439-2726,Telemarketing,nexVortex LLC,,1,,
(603) 278-9911,Telemarketing,World Surfer Inc,,1,,
(559) 642-1178,Telemarketing,Sierra Telephone Company Inc,,1,,
(660) 423-5211,Telemarketing,Mark Twain Rural Telephone Co,,1,,
(660) 423-6822,Telemarketing,Mark Twain Communications Company,,1,,
(866) 621-0662,Telemarketing,Rural Telephone Service Co dba Nex-Tech,,1,,
(417) 472-6211,Telemarketing,Granby Telephone Co,,1,,
(972) 993-4417,Telemarketing,US TelePacific Corp dba TPx Communications,,1,,
(321) 250-4890,Telemarketing,VoIP International LLC,,1,,
(313) 263-3663,Telemarketing,Active Solutions Group,,1,,
(731) 554-9200,Telemarketing,Aeneas Communications LLC,,1,,
(952) 960-1010,Telemarketing,TheIPGuysNet LLC,,1,,
(469) 265-6273,Telemarketing,Athens Cellular Inc,,1,,
(469) 265-6273,Telemarketing,Wasatch Utah RSA No 2 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,North Dakota RSA No 3 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,RSA 7 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Gadsden CellTelCo Partnership,,1,,
(469) 265-6273,Telemarketing,Tuscaloosa Cellular Partnership,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Florence Alabama Incorporated,,1,,
(469) 265-6273,Telemarketing,Seattle SMSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Bismarck MSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Gila River Cellular General Partnership,,1,,
(469) 265-6273,Telemarketing,Idaho 6-Clark Limited Partnership,,1,,
(469) 265-6273,Telemarketing,North Dakota 5-Kidder Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Iowa 8-Monona Limited Partnership,,1,,
(888) 998-9080,Telemarketing,Telzio Inc,,1,,
(208) 355-2211,Telemarketing,Midvale Telephone Exchange Inc,,1,,
(361) 296-3232,Telemarketing,Riviera Telephone Company Inc,,1,,
(469) 265-6273,Telemarketing,San Isabel Cellular of Colorado Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Badlands Cellular of North Dakota Limited Partnership,,1,,
(469) 265-6273,Telemarketing,North Central RSA 2 of North Dakota Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Northwest Dakota Cellular of North Dakota Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Sioux City MSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Gold Creek Cellular of Montana Limited Partnership,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Indiana RSA #3 Limited Partnership,,1,,
(888) 799-9666,Telemarketing,Zoom Voice Communications Inc,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Indiana RSA #6 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Redding MSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,ALLTEL Communications of North Carolina Limited Partnership,,1,,
(469) 265-6273,Telemarketing,New York RSA 2 Cellular Partnership,,1,,
(469) 265-6273,Telemarketing,Kentucky RSA No 1 Partnership,,1,,
(469) 265-6273,Telemarketing,Virginia RSA 5 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,New Mexico RSA 6-I Partnership,,1,,
(469) 265-6273,Telemarketing,California RSA No 4 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,New Mexico RSA No 5 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Fresno MSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Charleston-North Charleston MSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Indiana RSA 2 Partnership,,1,,
(469) 265-6273,Telemarketing,Pennsylvania RSA 1 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Illinois RSA 6 and 7 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,TylerLongviewMarshall MSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Chicago SMSA LP,,1,,
(469) 265-6273,Telemarketing,ALLTEL Corporation,,1,,
+523221020009,Telemarketing,Conextian Technologies,,1,,
(469) 265-6273,Telemarketing,Los Angeles SMSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Sacramento Valley Limited Partnership,,1,,
(787) 749-5500,Telemarketing,Puerto Rico Telephone Company Inc,,1,,
(469) 265-6273,Telemarketing,Springfield Cellular Telephone Company,,1,,
(662) 842-7635,Telemarketing,Tombigbee Fiber LLC,,1,,
(469) 265-6273,Telemarketing,Northeast Pennsylvania SMSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Pittsburgh SMSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Pennsylvania RSA No 6 (II) Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Pittsfield Cellular Telephone Company,,1,,
(469) 265-6273,Telemarketing,Cellco Partnership,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Texas RSA #17 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Indiana RSA #1 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Allentown SMSA Limited Partnership,,1,,
(912) 437-6615,Telemarketing,Darien Telephone Company Inc,,1,,
(910) 755-1896,Telemarketing,Atlantic Telephone Membership Corporation,,1,,
(469) 265-6273,Telemarketing,New York SMSA Limited Partnership,,1,,
(469) 265-6273,Telemarketing,St Lawrence Seaway RSA Cellular Partnership,,1,,
+17322901900,Telemarketing,Parwan Electronics Corp,,1,,
(205) 257-4763,Telemarketing,Southern Communications Services Inc dba Southern Linc,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Terre Haute Limited Partnership,,1,,
(910) 755-1896,Telemarketing,Atlantic Telecom Multimedia Consolidated LLC,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Fort Wayne Limited Partnership,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of Indiana Limited Partnership,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of California Limited Partnership,,1,,
(469) 265-6273,Telemarketing,GTE Mobilnet of South Texas Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Rural Cellular Corporation,,1,,
(469) 265-6273,Telemarketing,Colorado 7-Saguache Limited Partnership,,1,,
+19176365989,Telemarketing,US Matrix Telecommunications Inc,,1,,
(469) 265-6273,Telemarketing,ALLTEL Communications of Arkansas RSA #12 Cellular Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Wisconsin RSA No 8 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Texas RSA 11B Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Anderson CellTelCo,,1,,
(469) 265-6273,Telemarketing,Petersburg Cellular Partnership,,1,,
(469) 265-6273,Telemarketing,Pascagoula Cellular Partnership,,1,,
(469) 265-6273,Telemarketing,ALLTEL COMMUNICATIONS OF LACROSSE LIMITED PARTNERSHIP,,1,,
(469) 265-6273,Telemarketing,Pennsylvania RSA No 6 (I) Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Omaha Cellular Telephone Company,,1,,
(469) 265-6273,Telemarketing,St Joseph CellTelco,,1,,
(605) 279-1277,Telemarketing,Golden West Telecommunications Cooperative Inc,,1,,
(918) 253-4231,Telemarketing,GTC INC,,1,,
(469) 265-6273,Telemarketing,Topeka Cellular Telephone Company Inc,,1,,
(469) 265-6273,Telemarketing,WISCONSIN RSA #6 PARTNERSHIP LLP,,1,,
(574) 278-7121,Telemarketing,Pulaski White Rural Telephone Cooperative Inc,,1,,
(469) 265-6273,Telemarketing,Muskegon Cellular Partnership,,1,,
(469) 265-6273,Telemarketing,AirTouch Cellular,,1,,
(918) 253-4231,Telemarketing,Grand Telephone Company,,1,,
(469) 265-6273,Telemarketing,Verizon Wireless of the East LP,,1,,
(469) 265-6273,Telemarketing,Bell Atlantic Mobile Systems LLC,,1,,
(608) 577-7897,Telemarketing,TDS METROCOM LLC,,1,,
(469) 265-6273,Telemarketing,Straight Path Spectrum LLC,,1,,
(469) 265-6273,Telemarketing,Pinnacles Cellular Inc,,1,,
(608) 577-7897,Telemarketing,TDS TELECOMMUNICATIONS LLC,,1,,
(618) 518-4051,Telemarketing,Delta Communications,,1,,
(469) 265-6273,Telemarketing,CommNet Cellular Inc,,1,,
(323) 908-1073,Telemarketing,Giggle Fiber LLC,,1,,
(469) 265-6273,Telemarketing,Missouri RSA 2 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Missouri RSA 4 Limited Partnership,,1,,
(469) 265-6273,Telemarketing,Visible Service LLC,,1,,
(469) 265-6273,Telemarketing,Verizon Wireless Network Procurement LP,,1,,
(469) 265-6273,Telemarketing,Verizon Americas LLC,,1,,
(479) 209-1543,Telemarketing,Wave Rural Connect LLC,,1,,
+18662447475,Telemarketing,Shaw Telecom GP,,1,,
(630) 375-9600,Telemarketing,Blast Communications Inc,,1,,
(613) 383-1254,Telemarketing,Mitel Cloud Services Inc,,1,,
(443) 487-5416,Telemarketing,Teltek Systems Inc,,1,,
(303) 849-5260,Telemarketing,Roggen Telephone Cooperative Company,,1,,
(620) 724-8235,Telemarketing,Craw Kan Telephone Cooperative Inc,,1,,
+6913202740,Telemarketing,FSM Telecommunications Corporation,,1,,
(620) 862-5211,Telemarketing,Haviland Telephone Company Inc,,1,,
(785) 362-3323,Telemarketing,JBN Telephone Company Inc,,1,,
(785) 362-9331,Telemarketing,Giant Communications Inc,,1,,
(717) 740-6715,Telemarketing,MTech Solutions LLC,,1,,
(801) 657-5484,Telemarketing,NetDiverse LLC,,1,,
(770) 231-7561,Telemarketing,Orlando Telephone Company Inc,,1,,
(507) 832-8676,Telemarketing,City of Windom Cable Communications,,1,,
(507) 662-4001,Telemarketing,Southwest Minnesota Broadband Services,,1,,
(320) 324-2808,Telemarketing,Federated Telephone Cooperative,,1,,
(320) 324-2808,Telemarketing,FARMERS MUTUAL TELEPHONE COMPANY,,1,,
(218) 289-3759,Telemarketing,Garden Valley Telephone Company,,1,,
(320) 304-2593,Telemarketing,Gardonville Coop  Tele Assn,,1,,
(218) 456-2125,Telemarketing,Halstad Telephone Company,,1,,
(515) 359-2211,Telemarketing,Lehigh Valley Cooperative Telephone Association,,1,,
(507) 826-3212,Telemarketing,Manchester-Hartland Telephone company,,1,,
(515) 438-2200,Telemarketing,Minburn Telephone Company,,1,,
(515) 438-2200,Telemarketing,Minburn Telecommunications Inc,,1,,
(641) 822-3212,Telemarketing,Rockwell Cooperative Telephone Association,,1,,
(218) 444-1234,Telemarketing,Paul Bunyan Rural Telephone Cooperative,,1,,
+639178620213,Telemarketing,GLOBE TELECOM INC,,1,,
(610) 355-9710,Telemarketing,BCI Mississippi Broadband LLC,,1,,
+18005135555,Telemarketing,Predictive Dialer Limited,,1,,
+97126182414,Telemarketing,Etisalat,,1,,
+85221286372,Telemarketing,HGC Global Communication Limited,,1,,
(954) 237-2245,Telemarketing,RINGVOZ LLC,,1,,
(888) 864-2317,Telemarketing,4Voice LLC,,1,,
+905332109614,Telemarketing,SUPERONLINE ILETISIM HIZMETLERI AS,,1,,
(478) 847-4111,Telemarketing,Public Service Wireless Inc,,1,,
(518) 694-8729,Telemarketing,FirstLight Fiber Inc,,1,,
(770) 727-0052,Telemarketing,NTT Cloud Communications US INC,,1,,
(815) 738-2211,Telemarketing,Leaf River Telephone Company,,1,,
(973) 333-3322,Telemarketing,D3UC LLC,,1,,
+525540002863,Telemarketing,Operbes SA de CV,,1,,
(478) 847-4111,Telemarketing,Public Service Telephone Company,,1,,
+12012988889,Telemarketing,Rebtel Networks AB,,1,,
(605) 766-7623,Telemarketing,Clarity Telecom LLC DBA Bluepeak Fiber,,1,,
(620) 697-2111,Telemarketing,Elkhart Telephone Co Inc,,1,,
(207) 974-3199,Telemarketing,Oxford Telephone Company,,1,,
(419) 927-6012,Telemarketing,SYCAMORE TELEPHONE COMPANY,,1,,
(727) 400-3171,Telemarketing,MetroConnect LLC,,1,,
(937) 552-2343,Telemarketing,Imagine Networks,,1,,
(540) 363-4182,Telemarketing,New Hope Telephone Cooperative,,1,,
(972) 774-0500,Telemarketing,LightSpar LLC,,1,,
(315) 324-5911,Telemarketing,Topsham Telephone Company,,1,,
(830) 885-8327,Telemarketing,Guadalupe Valley Telephone Cooperative Inc,,1,,
(315) 324-5911,Telemarketing,Citizens Telephone Company of Hammond NY,,1,,
(423) 793-5534,Telemarketing,BRISTOL TENNESSEE ESSENTIAL SERVICES,,1,,
(724) 356-2211,Telemarketing,HICKORY TELEPHONE COMPANY,,1,,
(315) 324-5911,Telemarketing,Topsham Communications LLC,,1,,
(870) 798-2201,Telemarketing,South Arkansas Telephone Co,,1,,
(830) 885-8327,Telemarketing,Guadalupe Valley Communications Systems LP,,1,,
(978) 619-1300,Telemarketing,EssexTel Inc,,1,,
(618) 966-2196,Telemarketing,Crossville Telephone Company,,1,,
(340) 717-0025,Telemarketing,Virgin Islands Telephone Corporation (dba Viya; fka Innovative Telephone; aka Vitelco),,1,,
(870) 798-2201,Telemarketing,AireCast LLC,,1,,
(870) 798-2201,Telemarketing,Arkansas Rural Internet Services LLC,,1,,
+2975970038,Telemarketing,TA Resources NV,,1,,
(800) 748-1488,Telemarketing,United Fiber LLC,,1,,
(630) 942-5940,Telemarketing,Express Dial Internet Inc,,1,,
(888) 618-4638,Telemarketing,Tier 2 Communications LLC,,1,,
(336) 962-6103,Telemarketing,Converged Networks LLC,,1,,
(888) 618-4638,Telemarketing,Independents Fiber Network LLC,,1,,
(844) 663-8266,Telemarketing,Netcom Systems Group LLC,,1,,
(215) 286-3132,Telemarketing,Comcast IP Phone LLC,,1,,
(317) 981-8999,Telemarketing,Vexus Fiber LLC,,1,,
(419) 646-3435,Telemarketing,Vaughnsville Telephone Company,,1,,
(936) 967-1000,Telemarketing,Eastex Telephone Cooperative Inc,,1,,
(330) 752-4312,Telemarketing,GEOSTAR LLC,,1,,
(936) 967-1000,Telemarketing,Eastex Celco LLC,,1,,
(704) 889-2001,Telemarketing,Town of Pineville,,1,,
(402) 329-6225,Telemarketing,Pierce Telephone Co Inc,,1,,
(620) 365-7782,Telemarketing,JMZ CORPORATION,,1,,
(607) 637-9944,Telemarketing,Hancock Telephone Company,,1,,
(765) 922-7916,Telemarketing,Swayzee Telephone Co Inc,,1,,
(712) 583-3233,Telemarketing,IAMO Communications Inc,,1,,
(276) 452-9993,Telemarketing,MountaiNet Telephone Company,,1,,
(918) 756-0833,Telemarketing,ECO Services LLC,,1,,
(907) 581-4983,Telemarketing,OptimERA Holdings Inc,,1,,
(802) 885-7715,Telemarketing,VTel Data Networks Inc,,1,,
(843) 686-1334,Telemarketing,Hargray Telephone Company LLC dba Sparklight,,1,,
(423) 648-3386,Telemarketing,Electric Power Board of Chattanooga,,1,,
(407) 541-5290,Telemarketing,Alvaria Telecommunications LLC,,1,,
(563) 362-2590,Telemarketing,Number Access LLC,,1,,
(802) 885-7715,Telemarketing,Vermont Telephone Co Inc,,1,,
(215) 987-4500,Telemarketing,White Label Communications LLC,,1,,
(843) 686-1334,Telemarketing,ComSouth Telecommunications LLC dba Sparklight,,1,,
(970) 988-4241,Telemarketing,Summit Telecom LLC,,1,,
(843) 686-1334,Telemarketing,Hargray LLC dba Sparklight,,1,,
(844) 404-7675,Telemarketing,Simple Phone Company,,1,,
(618) 518-4051,Telemarketing,Hargray of Georgia LLC,,1,,
(802) 885-7715,Telemarketing,VTel Wireless Inc,,1,,
(843) 686-1334,Telemarketing,Bluffton Telephone Company LLC dba Sparklight,,1,,
(843) 686-1334,Telemarketing,ComSouth Telenet LLC dba Sparklight,,1,,
(618) 518-4051,Telemarketing,Hargray of Florida LLC,,1,,
(785) 548-7511,Telemarketing,Rainbow Telecommunications Association,,1,,
(815) 442-9931,Telemarketing,Tonica Telephone Company,,1,,
(843) 686-1334,Telemarketing,Hargray of Alabama LLC dba Sparklight,,1,,
(207) 563-9922,Telemarketing,TIDEWATER TELECOM INC,,1,,
(480) 304-4998,Telemarketing,Nextiva Inc,,1,,
(671) 777-0646,Telemarketing,Micronesian Telecomm Corp,,1,,
(207) 563-9922,Telemarketing,LINCOLNVILLE COMMUNICATIONS INC,,1,,
(207) 563-9922,Telemarketing,Lincolnville Networks Inc,,1,,
(228) 363-7106,Telemarketing,CoastConnect LLC,,1,,
(218) 566-2302,Telemarketing,Johnson Telephone Company,,1,,
(888) 830-7788,Telemarketing,Bright Sound Communications Inc,,1,,
(970) 962-3592,Telemarketing,City of Loveland - Municipal Fiber,,1,,
(671) 777-0646,Telemarketing,PTI Pacifica Inc,,1,,
(712) 580-5800,Telemarketing,Spencer Municipal Utilities,,1,,
(405) 533-4182,Telemarketing,Centranet LLC,,1,,
(650) 566-6600,Telemarketing,FluentStream Technologies LLC,,1,,
(906) 353-6644,Telemarketing,Baraga Telephone Company,,1,,
(218) 837-5151,Telemarketing,West Central Telephone Assoc,,1,,
(785) 621-3650,Telemarketing,Nex-Tech Wireless LLC,,1,,
(816) 994-7014,Telemarketing,Avid Communications LLC,,1,,
(818) 775-1234,Telemarketing,Gateway Telnet Inc,,1,,
(813) 387-3684,Telemarketing,Charter Communications Inc,,1,,
(212) 999-6563,Telemarketing,Vumber LLC,,1,,
(435) 427-0600,Telemarketing,Central Utah Telephone Inc,,1,,
(435) 427-0600,Telemarketing,Central Telcom Services,,1,,
(435) 427-0600,Telemarketing,Skyline Telecom,,1,,
(435) 427-0600,Telemarketing,Bear Lake Communications,,1,,
(678) 338-5960,Telemarketing,Sacred Wind Communications Inc,,1,,
(678) 338-5960,Telemarketing,SW DinehNet LLC,,1,,
(907) 341-6514,Telemarketing,ACS Long Distance LLC,,1,,
(559) 825-3201,Telemarketing,Creative Business Solutions LLC,,1,,
(844) 582-5543,Telemarketing,Talkie Communications Inc,,1,,
(805) 433-8200,Telemarketing,Advanced Tel Inc,,1,,
(877) 316-7890,Telemarketing,FS COMM LLC,,1,,
(405) 217-6747,Telemarketing,Oklahoma Fiber LLC,,1,,
(435) 783-4979,Telemarketing,All West Communications Inc,,1,,
(320) 986-2013,Telemarketing,RUNESTONE TELEPHONE ASSOCIATION,,1,,
(706) 455-7994,Telemarketing,CND Acquisition Corp,,1,,
(307) 200-2803,Telemarketing,Cloud Connect LLC,,1,,
(513) 645-5109,Telemarketing,PNG Telecommunications Inc,,1,,
(501) 745-9802,Telemarketing,Petit Jean Fiber,,1,,
(573) 757-6641,Telemarketing,PD Fiber LLC,,1,,
+2975970038,Telemarketing,SETAR NV,,1,,
(917) 287-2067,Telemarketing,Voip Stir PR LLC,,1,,
(701) 862-3115,Telemarketing,Midstate Telephone Company,,1,,
(701) 862-3115,Telemarketing,Midstate Communications Inc,,1,,
(907) 341-6514,Telemarketing,ACS of Alaska LLC,,1,,
(907) 341-6514,Telemarketing,ACS of Anchorage LLC,,1,,
(302) 205-7882,Telemarketing,MAQS Solutions LLC,,1,,
(580) 933-4400,Telemarketing,Valliant Telephone Company DBA Valliant Communications,,1,,
(907) 341-6514,Telemarketing,ACS of Fairbanks LLC,,1,,
(704) 859-4142,Telemarketing,Proximiti Communications Inc,,1,,
(907) 341-6514,Telemarketing,ACS of the Northland LLC,,1,,
(912) 685-8210,Telemarketing,Pineland Telephone Cooperative Inc,,1,,
(907) 341-6514,Telemarketing,Alaska Communications Internet LLC,,1,,
(269) 823-8133,Telemarketing,BCN Telecom Inc,,1,,
(650) 242-8828,Telemarketing,RingCentral Inc,,1,,
(650) 242-8828,Telemarketing,RCLEC Inc,,1,,
(650) 242-8828,Telemarketing,Connect First Inc,,1,,
(912) 685-8210,Telemarketing,Pineland Communications Inc,,1,,
(607) 546-9990,Telemarketing,Empire Telephone Corp,,1,,
+14087022200,Telemarketing,Panterra Networks Inc,,1,,
(607) 546-9990,Telemarketing,North Penn Telephone Company,,1,,
(607) 546-9990,Telemarketing,North Penn Long Distance Corporation,,1,,
(843) 686-1334,Telemarketing,Cable One Inc dba Sparklight,,1,,
+50498627995,Telemarketing,Telefonica Celular SA de CV,,1,,
(607) 546-9990,Telemarketing,Empire Long Distance Corporation,,1,,
(662) 455-1510,Telemarketing,U Communications,,1,,
(559) 846-4893,Telemarketing,Kerman Telephone Co,,1,,
(570) 785-2262,Telemarketing,The North-Eastern Pennsylvania Telephone Company,,1,,
(559) 846-4893,Telemarketing,Foresthill Telephone Co,,1,,
(412) 867-6462,Telemarketing,CallerReady LLC,,1,,
(214) 573-4573,Telemarketing,Logical Telecom LP dba LN Prepaid,,1,,
+50577783525,Telemarketing,Telefonia Celular de Nicaragua SA,,1,,
(804) 834-2424,Telemarketing,PGEC Enterprises LLC,,1,,
+19197043069,Telemarketing,Voxbone SA,,1,,
(608) 577-7897,Telemarketing,Arcadia Telephone Company,,1,,
(608) 577-7897,Telemarketing,Arizona Telephone Company,,1,,
(269) 445-1081,Telemarketing,Midwest Energy Cooperative Inc dba Midwest  Energy & Communications,,1,,
(217) 696-8488,Telemarketing,Adams Telephone Co-Operative,,1,,
(919) 704-3069,Telemarketing,Bandwidthcom CLEC LLC,,1,,
(608) 577-7897,Telemarketing,Arvig Telephone Company,,1,,
(608) 577-7897,Telemarketing,Asotin Telephone Company,,1,,
(217) 696-8488,Telemarketing,Adams Telsystems Inc,,1,,
(608) 577-7897,Telemarketing,Black Earth Telephone Company LLC,,1,,
(608) 577-7897,Telemarketing,Blue Ridge Telephone Company,,1,,
(305) 416-4300,Telemarketing,Telecom Argentina USA Inc,,1,,
+16474627389,Telemarketing,GoCo Technology (US) Inc,,1,,
(719) 764-2578,Telemarketing,Agate Mutual Telephone Cooperative Association Inc,,1,,
(608) 577-7897,Telemarketing,Bonduel Telephone Company LLC,,1,,
+18774394626,Telemarketing,GoCo Technology Inc,,1,,
(608) 577-7897,Telemarketing,Bridge Water Telephone Company,,1,,
(540) 468-2131,Telemarketing,HIGHLAND TELEPHONE COOPERATIVE,,1,,
(815) 856-3164,Telemarketing,Leonore Mutual Telephone Company Inc,,1,,
(608) 577-7897,Telemarketing,Burlington Brighton & Wheatland Telephone Company LLC,,1,,
(608) 577-7897,Telemarketing,Butler Telephone Company Inc,,1,,
(907) 222-0844,Telemarketing,Adak Eagle Enterprises LLC,,1,,
(407) 629-0950,Telemarketing,First Choice Technology Inc,,1,,
(479) 846-7248,Telemarketing,Prairie Grove Telephone Company,,1,,
(803) 581-9152,Telemarketing,Plant Telephone Company,,1,,
(618) 767-5160,Telemarketing,ProTek Comunications LLC,,1,,
(479) 684-4807,Telemarketing,OzarksGo,,1,,
(608) 577-7897,Telemarketing,Calhoun City Telephone Company Inc,,1,,
(803) 581-9152,Telemarketing,Plant Telenet Inc,,1,,
(608) 577-7897,Telemarketing,CAMDEN TELEPHONE AND TELEGRAPH COMPANY INC,,1,,
(608) 577-7897,Telemarketing,CAMDEN TELEPHONE COMPANY INC,,1,,
(620) 356-1921,Telemarketing,PIONEER TELEPHONE ASSOCIATION INC,,1,,
(712) 866-8000,Telemarketing,Ringsted Telephone Company,,1,,
(608) 577-7897,Telemarketing,Central State Telephone Company LLC,,1,,
(608) 577-7897,Telemarketing,Chatham Telephone Company,,1,,
(912) 653-4389,Telemarketing,Pembroke Telephone Company Inc,,1,,
(608) 577-7897,Telemarketing,TDS BROADBAND LLC,,1,,
(608) 577-7897,Telemarketing,TDS LONG DISTANCE CORPORATION,,1,,
(509) 648-3322,Telemarketing,St John Telephone Inc,,1,,
(479) 923-4200,Telemarketing,Scott County Telephone Company LLC,,1,,
(305) 705-5216,Telemarketing,InPhonexcom LLC,,1,,
+59177390916,Telemarketing,Telefonica Celular de Bolivia SA,,1,,
(954) 624-8162,Telemarketing,Matchcom Telecommunications Inc,,1,,
+84912572099,Telemarketing,VNPT International,,1,,
(954) 624-3103,Telemarketing,Phonetime Inc,,1,,
(408) 328-0450,Telemarketing,Zultys Inc,,1,,
(630) 544-3150,Telemarketing,RFCnet Inc,,1,,
(219) 996-2981,Telemarketing,FBN Indiana Inc,,1,,
(219) 996-2981,Telemarketing,Northwestern Indiana Telephone Company,,1,,
(602) 732-7990,Telemarketing,Crexendo Inc,,1,,
